current_link,title,date,supersedes_links,notification_user,notification_id
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10957,Timelines for Stressed Assets Resolution,"May 5, 2017",,BS_ViewMasDirections,10957
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8951,Risk Management and Inter-bank Dealings: Guidelines relating to participation of Residents in the Exchange Traded Currency Derivatives (ETCD) market,"June 20, 2014",,BS_ViewMasDirections,8951
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9949,Concurrent Audit System in Commercial Banks - Revision of RBI's Guidelines,"July 16, 2015",,BS_ViewMasDirections,9949
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10455,Reporting Requirements under Basel III Capital Regulations- Review,"June 23, 2016",,BS_ViewMasDirections,10455
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8950,"Foreign Exchange Management (Export of Goods & Services) (Amendment) Regulations, 2014","July 23, 2008",,BS_ViewMasDirections,8950
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10956,Exim Bank's Government of India supported Line of Credit of USD 4 million to the Government of the Co-operative Republic of Guyana,"May 04, 2017",,BS_ViewMasDirections,10956
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9948,Priority Sector Lending – Targets and Classification,"July 16, 2015",,BS_ViewMasDirections,9948
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10454,Auction of Government of India Dated Securities,"June 20, 2016",,BS_ViewMasDirections,10454
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10955,Auction of Government of India Dated Securities,"April 28, 2017",,BS_ViewMasDirections,10955
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9947,Foreign Investment in India by Foreign Portfolio Investors,"July 16, 2015",,BS_ViewMasDirections,9947
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8949,Export and Import of Currency: Enhanced facilities for residents and non-residents,"June 19, 2014",,BS_ViewMasDirections,8949
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9448,"Implementation of Section 51-A of UAPA, 1967 – Updates of the UNSCR 1267(1999) / 1989(2011) Committee’s Al Qaida Sanctions List","January 2, 2015",,BS_ViewMasDirections,9448
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10453,Auction for Sale (Re-issue) of 7.35 per cent Government Stock 2024,"June 20, 2016",,BS_ViewMasDirections,10453
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9946,Guidelines on issue of ATM-cum-debit cards,"July 16, 2015",,BS_ViewMasDirections,9946
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10954,Auction for Sale (Re-issue) of 6.84 per cent Government Stock 2022,"April 28, 2017",,BS_ViewMasDirections,10954
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8948,"Foreign Exchange Management (Export and Import of Currency) (Amendment) Regulations, 2014","June 4, 2014",,BS_ViewMasDirections,8948
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10452,"Auction for Sale (Re-issue) of ‘7.61 per cent Government Stock, 2030'","June 20, 2016",,BS_ViewMasDirections,10452
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9447,"Implementation of Section 51-A of UAPA, 1967- Updates of the UNSCR 1988(2011) Taliban Sanctions List","January 2, 2015",,BS_ViewMasDirections,9447
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9945,Export factoring on non-recourse basis,"July 16, 2015",,BS_ViewMasDirections,9945
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8947,"Foreign Exchange Management (Transfer or Issue of Security by a Person Resident outside India) (Eighth Amendment) Regulations, 2014","May 26, 2014",,BS_ViewMasDirections,8947
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9446,Brand/Name of products offered by authorised entities – Dissemination of Information,"January 2, 2015",,BS_ViewMasDirections,9446
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10953,Auction for Sale (Re-issue) of 6.79 per cent Government Stock 2029,"April 28, 2017",,BS_ViewMasDirections,10953
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10451,Auction for Sale (Re-issue) of 7.73 per cent Government Stock 2034,"June 20, 2016",,BS_ViewMasDirections,10451
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9944,Issue of shares under Employees Stock Options Scheme and/or sweat equity shares to persons resident outside India,"July 16, 2015",,BS_ViewMasDirections,9944
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8946,Disclosure of sector-wise advances,"June 18, 2014",,BS_ViewMasDirections,8946
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9445,Anti-Money Laundering (AML) / Combating of Financing of Terrorism (CFT) - Standards,"January 2, 2015",,BS_ViewMasDirections,9445
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9943,Deposits placed with NABARD/SIDBI/NHB for meeting shortfall in Priority Sector Lending by Banks-Reporting in Balance Sheet,"July 16, 2015",,BS_ViewMasDirections,9943
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10450,Auction for Sale (Re-issue) of 8.13 per cent Government Stock 2045,"June 20, 2016",,BS_ViewMasDirections,10450
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8945,Annual Return on Foreign Liabilities and Assets Reporting by Indian Companies – Revised format,"June 18, 2014",,BS_ViewMasDirections,8945
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10449,Credit Information Reporting in respect of Self Help Group (SHG) members,"June 16, 2016",,BS_ViewMasDirections,10449
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9444,Roadmap-Provision of Banking Services in Villages with Population below 2000,"January 2, 2015",,BS_ViewMasDirections,9444
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9942,"Prudential Norms on Income Recognition, Asset Classification and Provisioning pertaining to Advances – Credit Card Accounts","July 16, 2015",,BS_ViewMasDirections,9942
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8944,Online Trading Facility to Demat Account Holders - UCBs,"June 18, 2014",,BS_ViewMasDirections,8944
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10448,"Inclusion in the Second Schedule to the Reserve Bank of India Act, 1934 – ‘Rajarambapu Sahakari Bank Ltd., Peth, Sangli’","June 16, 2016",,BS_ViewMasDirections,10448
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10952,Auction for Sale (Re-issue) of 6.57 per cent Government Stock 2033,"April 28, 2017",,BS_ViewMasDirections,10952
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9941,"Alteration in the name of “The Ratnakar Bank Limited” to “RBL Bank Limited” in the Second Schedule to the RBI Act, 1934","July 16, 2015",,BS_ViewMasDirections,9941
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8943,"StCBs - Know Your Customer (KYC) Norms / Anti-Money Laundering (AML) Standards / Combating of Financing of Terrorism (CFT) / Obligation of banks under Prevention of Money Laundering Act (PMLA), 2002 – Harmonization of KYC norms for Foreign Portfolio Investors (FPIs)","June 16, 2014",,BS_ViewMasDirections,8943
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9443,Security for External Commercial Borrowings,"August 1, 2005",,BS_ViewMasDirections,9443
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10447,Exim Bank's GoI supported Line of Credit of USD 2 billion to the Government of the People’s Republic of Bangladesh,"June 16, 2016",,BS_ViewMasDirections,10447
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10951,Auction for Sale (Re-issue) of 7.72 per cent Government Stock 2055,"April 28, 2017",,BS_ViewMasDirections,10951
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9442,"Implementation of Section 51-A of UAPA, 1967- Updates of the UNSCR 1267(1999) / 1989(2011) Committee's Al Qaida Sanctions List","January 1, 2015",,BS_ViewMasDirections,9442
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9940,Auction of Government of India Dated Securities,"July 13, 2015",,BS_ViewMasDirections,9940
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9441,Implementation of Cheque Truncation System - Dispensation of the requirement of forwarding of government cheques in physical form to government,"January 1, 2015",,BS_ViewMasDirections,9441
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10950,Guidelines on Merchant Acquisition for Card Transactions,"April 28, 2017",,BS_ViewMasDirections,10950
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10446,Scheme for Sustainable Structuring of Stressed Assets,"June 13, 2016",,BS_ViewMasDirections,10446
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9939,Auction for Sale (Re-issue) of 7.68 per cent Government Stock 2023,"July 13, 2015",,BS_ViewMasDirections,9939
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10949,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002- Section 3 (1) (b) - Requirement of Net Owned Fund (NOF) for Asset Reconstruction Companies","April 28, 2017",,BS_ViewMasDirections,10949
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8942,Cross Border Inward Remittance under Money Transfer Service Scheme,"June 16, 2014",,BS_ViewMasDirections,8942
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9938,Auction for Sale (Re-issue) of 7.72 per cent Government Stock 2025,"July 13, 2015",,BS_ViewMasDirections,9938
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10445,"Prudential Norms on Income Recognition, Asset Classification and Provisioning pertaining to Advances – Spread Over of Shortfall on Sale of NPAs to SCs/RCs","June 13, 2016",,BS_ViewMasDirections,10445
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9440,Revised format of reporting - Representative Offices of Foreign Banks in India,"December 31, 2014",,BS_ViewMasDirections,9440
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10948,Risk Management Systems – Role of the Chief Risk Officer (CRO),"April 27, 2017",,BS_ViewMasDirections,10948
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8941,Money changing Activities - Powers of Director to impose Fine,"June 16, 2014",,BS_ViewMasDirections,8941
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10444,"Foreign Exchange Management (Foreign currency accounts by a person resident in India) Regulations, 2015 (Amended upto February 27, 2019)","February 27, 2019",,BS_ViewMasDirections,10444
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10947,Exim Bank's Government of India supported Line of Credit of USD 52.30 million to the Government of the Republic of Mauritius,"April 27, 2017",,BS_ViewMasDirections,10947
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8940,"RRBs/StCBs/CCBs - Know Your Customer (KYC) Norms / Anti-Money Laundering (AML) Standards / Combating of Financing of Terrorism (CFT) / Obligation of banks under Prevention of Money Laundering Act (PMLA), 2002 – Clarification on Proof of Address","June 12, 2014",,BS_ViewMasDirections,8940
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9937,Auction for Sale (Re-issue) of 8.24 per cent Government Stock 2033,"July 13, 2015",,BS_ViewMasDirections,9937
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9439,Withdrawal of all old series of Banknotes issued prior to 2005,"December 31, 2014",,BS_ViewMasDirections,9439
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10946,Formation of a new district in the State of Haryana - Assignment of Lead Bank Responsibility,"April 27, 2017",,BS_ViewMasDirections,10946
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10443,Exim Bank's GoI supported Line of Credit of USD 24.00 million to the Government of the Republic of Cote d’Ivoire,"June 09, 2016",,BS_ViewMasDirections,10443
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8939,Transfer of assets of Liaison Office (LO) / Branch Office (BO) / Project Office (PO) of a foreign entity either to its Wholly Owned Subsidiary (WOS) / Joint Venture (JV) / Others in India– Delegation of powers to AD Banks,"June 12, 2014",,BS_ViewMasDirections,8939
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9936,Auction for Sale (Re-issue) of 8.13 per cent Government Stock 2045,"July 13, 2015",,BS_ViewMasDirections,9936
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9438,Inter-Governmental Agreement (IGA) with United States of America (US) under Foreign Accounts Tax Compliance Act (FATCA)- Registration,"December 30, 2014",,BS_ViewMasDirections,9438
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10945,Auction of Government of India Dated Securities,"April 24, 2017",,BS_ViewMasDirections,10945
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10442,National Rural livelihoods Mission (NRLM) – Aajeevika - Interest Subvention Scheme,"June 09, 2016",,BS_ViewMasDirections,10442
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8938,"Section 42(1) of the Reserve Bank of India Act, 1934 and Section 18 & 24 of the Banking Regulation Act, 1949 (AACS)- FCNR (B)/NRE deposits – Exemption from Maintenance of CRR/SLR and Exclusion from ABC for Priority Sector Lending","June 11, 2014",,BS_ViewMasDirections,8938
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9935,Prepaid Payment Instrument (PPI) guidelines – Introduction of New Category of PPI for Mass Transit Systems (PPI-MTS),"July 09, 2015",,BS_ViewMasDirections,9935
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9437,Auction of Government of India Dated Securities,"December 29, 2014",,BS_ViewMasDirections,9437
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10441,"Foreign Exchange Management (Foreign Currency Accounts by a person resident in India) (Amendment) Regulations, 2016","June 01, 2016",,BS_ViewMasDirections,10441
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8937,Introduction of Information System(IS) Audit for Urban Cooperative Banks,"June 11, 2014",,BS_ViewMasDirections,8937
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10944,Auction for Sale (Re-issue) of 6.84 per cent Government Stock 2022,"April 24, 2017",,BS_ViewMasDirections,10944
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9934,Requirement for obtaining prior approval of RBI in cases of acquisition/ transfer of control of Non-Banking Financial Companies (NBFCs),"July 09, 2015",,BS_ViewMasDirections,9934
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9436,"Auction for Sale (Re-issue) of 8.27 per cent Government Stock, 2020","December 29, 2014",,BS_ViewMasDirections,9436
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8936,Need for bank branches/ATMs to be made Accessible to persons with disabilities,"June 11, 2014",,BS_ViewMasDirections,8936
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9933,Exim Bank's GoI supported Line of Credit of USD 15.13 million to the Government of Republic of Djibouti,"July 09, 2015",,BS_ViewMasDirections,9933
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10440,Auction of Government of India Dated Securities,"June 06, 2016",,BS_ViewMasDirections,10440
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10943,Auction for Sale (Re-issue) of 6.97 per cent Government Stock 2026,"April 24, 2017",,BS_ViewMasDirections,10943
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9932,Data Format for Furnishing of Credit Information to Credit Information Companies and other Regulatory Measures,"July 9, 2015",,BS_ViewMasDirections,9932
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8935,"Know Your Customer (KYC) Norms/Anti-Money Laundering (AML) Standards/ Combating of Financing of Terrorism (CFT) /Obligation of banks under Prevention of Money Laundering Act (PMLA), 2002 – Clarification on Proof of Address - Primary (Urban) Co-operative Banks (UCBs)","June 10, 2014",,BS_ViewMasDirections,8935
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10942,Auction for Sale (Re-issue) of 7.73 per cent Government Stock 2034,"April 24, 2017",,BS_ViewMasDirections,10942
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10439,"Auction for Sale (Re-issue) of ‘7.80 per cent Government Stock, 2021’","June 06, 2016",,BS_ViewMasDirections,10439
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8934,"Basel III Framework on Liquidity Standards – Liquidity Coverage Ratio (LCR), Liquidity Risk Monitoring Tools and LCR Disclosure Standards","June 9, 2014",,BS_ViewMasDirections,8934
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10941,"Auction for Sale (Re-issue) of ‘7.06 per cent Government Stock, 2046’","April 24, 2017",,BS_ViewMasDirections,10941
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9435,"Auction for Sale (Re-issue) of ‘8.60 per cent Government Stock, 2028'","December 29, 2014",,BS_ViewMasDirections,9435
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10438,Auction for Sale (Re issue) of 7.59 per cent Government Stock 2029,"June 06, 2016",,BS_ViewMasDirections,10438
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9931,Returns to be submitted by NBFCs (Asset Size below Rs. 500 crore),"July 09, 2015",,BS_ViewMasDirections,9931
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8933,"Foreign Exchange Management (Foreign Exchange Derivative Contracts) (Amendment) Regulations, 2014","May 3, 2000",,BS_ViewMasDirections,8933
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10940,"Sovereign Gold Bonds, 2017-18 – Series I - Operational Guidelines","April 20, 2017",,BS_ViewMasDirections,10940
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9434,"Auction for Sale (Re-issue) of 8.24 per cent Government Stock, 2033","December 29, 2014",,BS_ViewMasDirections,9434
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10437,"Auction for Sale (Re-issue) of ‘7.50 per cent Government Stock, 2034'","June 06, 2016",,BS_ViewMasDirections,10437
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10436,Auction for Sale (Re-issue) of 8.17 per cent Government Stock 2044,"June 06, 2016",,BS_ViewMasDirections,10436
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10939,Sovereign Gold Bonds 2017-18 – Series I,"April 20, 2017",,BS_ViewMasDirections,10939
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9433,"Auction for Sale (Re-issue) of 8.17 per cent Government Stock, 2044","December 29, 2014",,BS_ViewMasDirections,9433
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9930,Auction of Government of India Dated Securities,"July 6, 2015",,BS_ViewMasDirections,9930
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10938,"Exclusion of KBC Bank N.V. – from the Second Schedule to the Reserve Bank of India Act, 1934","April 20, 2017",,BS_ViewMasDirections,10938
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9432,Overseas Direct Investments by Indian Party – Rationalization / Liberalization,"December 29, 2014",,BS_ViewMasDirections,9432
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10435,Cyber Security Framework in Banks,"June 2, 2016",,BS_ViewMasDirections,10435
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8932,"Foreign Exchange Management (Establishment in India of Branch or Office or Other Place of Business) (Amendment) Regulations, 2014","May 3, 2000",,BS_ViewMasDirections,8932
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9929,Auction for Sale (Re-issue) of 7.35 per cent Government Stock 2024,"July 6, 2015",,BS_ViewMasDirections,9929
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10434,Refinancing of Project Loans,"June 02, 2016",,BS_ViewMasDirections,10434
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10937,"Alteration in the name of ""Coöperatieve Centrale Raiffeisen-Boerenleenbank B.A."" to ""Coöperatieve Rabobank U.A."" in the Second Schedule to the Reserve Bank of India Act, 1934","April 20, 2017",,BS_ViewMasDirections,10937
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9431,Exim Bank's Line of Credit of USD 82 million to the Government of the Republic of Congo,"December 29, 2014",,BS_ViewMasDirections,9431
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8931,One Documentary Proof of Address -  RBI further simplifies KYC Norms for Bank Accounts,"June 9, 2014",,BS_ViewMasDirections,8931
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9928,Auction for Sale (Re-issue) of 7.88 per cent Government Stock 2030,"July 6, 2015",,BS_ViewMasDirections,9928
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10936,"Cessation of KBC Bank N.V. as a banking company within the meaning of sub-section (2) of Section 36(A) of the Banking Regulation Act, 1949","April 20, 2017",,BS_ViewMasDirections,10936
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10433,Implementation of Supreme Court Orders in Writ Petition by Swaraj Abhiyan against Union of India and others- Guidelines on Relief Measures by banks in areas affected by Natural Calamities,"June 2, 2016",,BS_ViewMasDirections,10433
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9430,Exim Bank's Line of Credit of USD 120.05 million to the Government of the Republic of Rwanda,"December 29, 2014",,BS_ViewMasDirections,9430
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8930,Pledge of shares for business purposes in favour of NBFCs,"June 6, 2014",,BS_ViewMasDirections,8930
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9927,Auction for Sale (Re-issue) of 7.95 per cent Government Stock 2032,"July 6, 2015",,BS_ViewMasDirections,9927
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10432,G.S.R.No.504(E) - 12.05.2016,"May 12, 2016",,BS_ViewMasDirections,10432
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9926,Auction for Sale (Re-issue) of 8.17 per cent Government Stock 2044,"July 6, 2015",,BS_ViewMasDirections,9926
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10431,"Foreign Exchange Management (Transfer or Issue of Security by a Person Resident outside India) (Seventh Amendment) Regulations, 2016","May 20, 2016",,BS_ViewMasDirections,10431
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9925,"Implementation of Section 51-A of Unlawful Activities Prevention Act (UAPA), 1967-15th Update of Al-Qaida Sanctions List","July 3, 2015",,BS_ViewMasDirections,9925
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10935,"Alteration in the name of ""Abu Dhabi Commercial Bank Limited"" to ""Abu Dhabi Commercial Bank PJSC"" in the Second Schedule to the Reserve Bank of India Act, 1934","April 20, 2017",,BS_ViewMasDirections,10935
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10934,Compliance with Ghosh Committee Recommendations,"April 20, 2017",,BS_ViewMasDirections,10934
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9924,Investment in companies engaged in tobacco related activities,"July 3, 2015",,BS_ViewMasDirections,9924
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10430,Auction of Government of India Dated Securities,"May 30, 2016",,BS_ViewMasDirections,10430
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10429,Auction for Sale (Re-issue) of 7.68 per cent Government Stock 2023,"May 30, 2016",,BS_ViewMasDirections,10429
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9923,Financial Benchmarks India Pvt. Ltd.(FBIL)- Benchmark Administrator,"July 02, 2015",,BS_ViewMasDirections,9923
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10933,"Amendment to Pradhan Mantri Garib Kalyan Deposit Scheme, Notification No.S.O.4061 E","April 19, 2017",,BS_ViewMasDirections,10933
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9429,"Implementation of Section 51-A of UAPA, 1967- Updates of the UNSCR 1988(2011) Taliban Sanctions List","December 26, 2014",,BS_ViewMasDirections,9429
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8929,"Foreign Exchange Management (Transfer or Issue of Security by a Person Resident Outside India) (Sixth Amendment) Regulations, 2014","May 22, 2014",,BS_ViewMasDirections,8929
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10932,Disclosure in the “Notes to Accounts” to the Financial Statements- Divergence in the asset classification and provisioning,"April 18, 2017",,BS_ViewMasDirections,10932
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10428,Auction for Sale (Re-issue) of 7.59 per cent Government Stock 2026,"May 30, 2016",,BS_ViewMasDirections,10428
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9922,Applicability of Credit Concentration Norms,"July 02, 2015",,BS_ViewMasDirections,9922
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9428,"Implementation of Section 51-A of UAPA, 1967- Updates of the UNSCR 1267(1999) / 1989(2011) Committee's Al Qaida Sanctions List","December 26, 2014",,BS_ViewMasDirections,9428
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10931,Additional Provisions For Standard Advances At Higher Than The Prescribed Rates,"April 18, 2017",,BS_ViewMasDirections,10931
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9921,"Kisan Vikas Patra, 2014 and Sukanya Samriddhi Account","July 2, 2015",,BS_ViewMasDirections,9921
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10427,Auction for Sale (Re-issue) of 7.73 per cent Government Stock 2034,"May 30, 2016",,BS_ViewMasDirections,10427
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9427,Secondary Market Transactions in Government Securities – Short Selling,"July 25, 2018",https://www.rbi.org.in/scripts/FS_Notification.aspx?Id=11346&fn=6&Mode=0,BS_ViewMasDirections,9427
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8928,"Foreign investment in India – participation by registered FPIs, SEBI registered long term investors and NRIs in non-convertible/redeemable preference shares or debentures of Indian companies","June 6, 2014",,BS_ViewMasDirections,8928
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9920,Opening of Current Accounts by Banks - Need for Discipline,"July 02, 2015",,BS_ViewMasDirections,9920
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10426,Auction for Sale (Re-issue) of 8.13 per cent Government Stock 2045,"May 30, 2016",,BS_ViewMasDirections,10426
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=10930,Guidelines on compliance with Accounting Standard (AS) 11 [The Effects of Changes in Foreign Exchange Rates] by banks - Clarification,"April 18, 2017",,BS_ViewMasDirections,10930
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9426,Auction of Government of India Dated Securities,"December 22, 2014",,BS_ViewMasDirections,9426
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=9919,Discount Rate for Computing Present Value of Future Cash Flows,"July 2, 2015",,BS_ViewMasDirections,9919
https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=8927,"Foreign Exchange Management (Transfer or issue of Security by a Person Resident outside India) (fifth Amendment) Regulations, 2014","May 22, 2014",,BS_ViewMasDirections,8927
