current_link,title,date,supersedes_links,notification_user,notification_id
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12570&Mode=0,Processing of e-mandates for recurring transactions,"December 12, 2023",,NotificationUser,12570
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11359&Mode=0,Auction for Sale (Issue/Re-issue) of Government Stock (GS),"May 07, 2018",,NotificationUser,11359
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12569&Mode=0,Sovereign Gold Bond (SGB) Scheme 2023-24,"December 11, 2023",,NotificationUser,12569
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11358&Mode=0,Auction of Government of India Dated Securities,"August 10, 2018",,NotificationUser,11358
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12568&Mode=0,International Trade Settlement in Indian Rupees (INR) – Opening of additional Current Account for exports proceeds,"November 17, 2023",,NotificationUser,12568
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11357&Mode=0,Auction for Sale (Re-issue) of Government Stock (GS),"August 06, 2018",,NotificationUser,11357
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12567&Mode=0,Regulatory measures towards consumer credit and bank credit to NBFCs,"November 16, 2023",,NotificationUser,12567
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11868&Mode=0,"Prudential Norms on Income Recognition, Asset Classification and Provisioning Pertaining to Advances - Projects under Implementation","April 17, 2020",,NotificationUser,11868
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11867&Mode=0,Liquidity Adjustment Facility – Reverse Repo Rate,"April 17, 2020",,NotificationUser,11867
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11356&Mode=0,Auction of Government of India Dated Securities,"August 6, 2018",,NotificationUser,11356
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12566&Mode=0,"Implementation of Section 51A of UAPA,1967: Updates to UNSC’s 1267/1989 ISIL (Da'esh) & Al-Qaida Sanctions List: Amendments in 05 Entries","November 15, 2023",,NotificationUser,12566
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11866&Mode=0,Investment by Foreign Portfolio Investors (FPI) in Government Securities: Medium Term Framework (MTF),"April 15, 2020",,NotificationUser,11866
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11355&Mode=0,Maintenance of CRR/SLR on Foreign Currency Assets/Liabilities– Reference rate for INR/USD and exchange rate of other major currencies,"August 02, 2018",,NotificationUser,11355
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12565&Mode=0,Guidelines on import of silver by Qualified Jewellers as notified by – The International Financial Services Centres Authority (IFSCA),"November 10, 2023",,NotificationUser,12565
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11865&Mode=0,"Sovereign Gold Bond Scheme of the Government of India (GoI)-Procedural Guidelines - Consolidated (Updated as on September 9, 2021)","September 9, 2021",,NotificationUser,11865
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11864&Mode=0,"Sovereign Gold Bond Scheme (SGB) 2020-21- Series I, II, III, IV, V, VI","April 13, 2020",,NotificationUser,11864
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11863&Mode=0,Auction for Sale (Issue/Re-issue) of Government Stock (GS),"April 14, 2015",,NotificationUser,11863
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12564&Mode=0,Formation of new districts in the State of Rajasthan – Assignment of Lead Bank Responsibility,"November 10, 2023",,NotificationUser,12564
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11354&Mode=0,Standing Liquidity Facility for Primary Dealers,"August 01, 2018",,NotificationUser,11354
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11353&Mode=0,Change in Bank Rate,"August 1, 2018",,NotificationUser,11353
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11862&Mode=0,Auction of Government of India Dated Securities,"April 13, 2020",,NotificationUser,11862
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12563&Mode=0,‘Fully Accessible Route’ for Investment by Non-residents in Government Securities – Inclusion of Sovereign Green Bonds,"November 08, 2023",,NotificationUser,12563
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11352&Mode=0,Liquidity Adjustment Facility – Repo and Reverse Repo Rates,"August 1, 2018",,NotificationUser,11352
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11861&Mode=0,Risk Management and Inter-bank Dealings – Hedging of foreign exchange risk,"April 7, 2020",,NotificationUser,11861
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12562&Mode=0,"Master Direction on Information Technology Governance, Risk, Controls and Assurance Practices","November 7, 2023",,NotificationUser,12562
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11351&Mode=0,Marginal Standing Facility,"August 1, 2018",,NotificationUser,11351
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11860&Mode=0,Auction for Sale (Issue/Re-issue) of Government Stock (GS),"April 14, 2015",,NotificationUser,11860
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12561&Mode=0,Regulation of Payment Aggregator – Cross Border (PA - Cross Border),"October 31, 2023",,NotificationUser,12561
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11350&Mode=0,Auction for Sale (Issue/Re-issue) of Government Stock (GS),"July 30, 2018",,NotificationUser,11350
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12560&Mode=0,Banking Regulation (Amendment) Act 2020 - Change in Name of Co-operative Banks,"October 30, 2023",,NotificationUser,12560
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11859&Mode=0,Auction of Government of India Dated Securities,"April 3, 2020",,NotificationUser,11859
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11349&Mode=0,Auction of Government of India Dated Securities,"July 30, 2018",,NotificationUser,11349
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11858&Mode=0,Rupee Drawing Arrangement – Remittance to the Prime Minister’s Citizen Assistance and Relief in Emergency Situations (PM-CARES) Fund,"April 03, 2020",,NotificationUser,11858
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12559&Mode=0,"Clarification regarding Shifting of Branches/Offices/Extension Counters within the same city, town or village by District Central Co-operative Banks (DCCBs) and Guidelines on Closure of Branches and Extension Counters by DCCBs","October 30, 2023",,NotificationUser,12559
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11348&Mode=0,"Prudential Norms for Classification, Valuation and Operation of Investment Portfolio by banks – Valuation of State Development Loans","July 27, 2018",,NotificationUser,11348
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11347&Mode=0,Diversification of activities of Standalone Primary Dealers-Foreign Exchange Business,"July 27, 2018",,NotificationUser,11347
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12558&Mode=0,Joining the Account Aggregator Ecosystem as Financial Information User,"October 26, 2023",,NotificationUser,12558
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11857&Mode=0,Amendment to Master Direction (MD) on KYC,"April 01, 2020",,NotificationUser,11857
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12557&Mode=0,Review of Financial Information Provider (FIP) under Account Aggregator Framework,"October 26, 2023",,NotificationUser,12557
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11346&Mode=0,Secondary Market Transactions in Government Securities – Short Selling,"July 25, 2018",#AN1; #AN1,NotificationUser,11346
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11856&Mode=0,"Foreign Exchange Management (Export of Goods and Services) (Amendment) Regulations, 2020","March 31, 2020",,NotificationUser,11856
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12556&Mode=0,Review of Instructions on Bulk Deposits for Regional Rural Banks (RRBs),"October 26, 2023",,NotificationUser,12556
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11855&Mode=0,Export of Goods and Services- Realisation and Repatriation of Export Proceeds-Relaxation,"April 01, 2020",,NotificationUser,11855
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11345&Mode=0,"Repurchase Transactions (Repo) (Reserve Bank) Directions, 2018","July 24, 2018",,NotificationUser,11345
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12555&Mode=0,Non-Callable Deposits - Master Direction on Interest Rate on Deposits,"October 26, 2023",,NotificationUser,12555
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11854&Mode=0,Exim Bank's Government of India supported Line of Credit (LoC) of USD 161.36 million to the Government of the Republic of Burundi,"April 01, 2020",,NotificationUser,11854
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11344&Mode=0,Transactions in the ‘When Issued’ (WI) market in Central Government Securities,"July 24, 2018",,NotificationUser,11344
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11853&Mode=0,Appointment of Managing Director and Chief Executive Officer (MD & CEO) / CEO / part-time Chairperson (PTC) in Banks – ‘Declaration and Undertaking’ and allied matters,"March 31, 2020",,NotificationUser,11853
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11343&Mode=0,Auction of Government of India Dated Securities,"July 23, 2018",,NotificationUser,11343
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11852&Mode=0,Doorstep Banking Services for Senior Citizens and Differently Abled Persons,"March 31, 2020",,NotificationUser,11852
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11342&Mode=0,Auction for Sale (Re-issue) of Government Stock (GS),"July 23, 2018",,NotificationUser,11342
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12554&Mode=0,Framework for compensation to customers for delayed updation/ rectification of credit information,"October 26, 2023",,NotificationUser,12554
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11851&Mode=0,Short Term Crop Loans eligible for Interest Subvention Scheme (ISS) and Prompt Repayment Incentive (PRI) through KCC,"March 31, 2020",,NotificationUser,11851
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11341&Mode=0,Interest rates for Small Savings Schemes,"July 19, 2018",,NotificationUser,11341
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12553&Mode=0,Strengthening of customer service rendered by Credit Information Companies and Credit Institutions,"October 26, 2023",,NotificationUser,12553
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12552&Mode=0,"Reserve Bank of India (Financial Statements - Presentation and Disclosures) Directions, 2021: Presentation of unclaimed liabilities transferred to Depositor Education and Awareness (DEA) Fund","October 25, 2023",,NotificationUser,12552
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11340&Mode=0,Auction for Sale (Issue/Re-issue) of Government Stock (GS),"July 16, 2018",,NotificationUser,11340
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12551&Mode=0,Appointment of Whole-Time Director(s),"October 25, 2023",,NotificationUser,12551
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11850&Mode=0,‘Fully Accessible Route’ for Investment by Non-residents in Government Securities - (specified securities),"March 30, 2020",,NotificationUser,11850
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12550&Mode=0,"Master Direction – Reserve Bank of India (Non-Banking Financial Company – Scale Based Regulation) Directions, 2023 (Updated as on March 21, 2024)","March 21, 2024",,NotificationUser,12550
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11849&Mode=0,‘Fully Accessible Route’ for Investment by Non-residents in Government Securities,"March 30, 2020",,NotificationUser,11849
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12549&Mode=0,Amendment to the Master Direction (MD) on KYC,"October 17, 2023",,NotificationUser,12549
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11848&Mode=0,Investment by Foreign Portfolio Investors (FPI): Investment limits,"March 30, 2020",,NotificationUser,11848
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11847&Mode=0,"Special Clearing Operations on March 31, 2020","March 31, 2020",,NotificationUser,11847
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12548&Mode=0,Reverse Repo transactions - Reporting in Form ‘A’ Return,"October 16, 2023",,NotificationUser,12548
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11846&Mode=0,Amalgamation of Public Sector Banks - Assignment of SLBC/ UTLBC Convenorship and Lead Bank responsibilities,"March 30, 2020",,NotificationUser,11846
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12547&Mode=0,Display at ATM sites – procedure for lodging of ATM complaints and uniform template for filing complaints,"July 06, 2010",,NotificationUser,12547
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11339&Mode=0,Auction of Government of India Dated Securities,"July 16, 2018",,NotificationUser,11339
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12546&Mode=0,Display at ATM sites – procedure for lodging of ATM complaints and uniform template for filing complaints,"June 15, 2010",,NotificationUser,12546
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12545&Mode=0,Customer complaints relating to ATM transactions,"May 03, 2010",,NotificationUser,12545
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11845&Mode=0,"‘Guidelines for Licensing of Small Finance Banks in Private Sector’ dated November 27, 2014 – Modifications to existing norms","November 27, 2014",,NotificationUser,11845
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11338&Mode=0,Exim Bank's Government of India supported Line of Credit of USD 17.50 million to the Government of the Cooperative Republic of Guyana,"July 12, 2018",,NotificationUser,11338
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12544&Mode=0,Customer complaints relating to ATM transactions,"March 19, 2010",,NotificationUser,12544
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11337&Mode=0,Exim Bank's Government of India supported Line of Credit of USD 18 million to the Government of the Republic of Zambia,"July 12, 2018",,NotificationUser,11337
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12543&Mode=0,Prompt Corrective Action (PCA) Framework for Non-Banking Financial Companies (NBFCs) – Extension to Government NBFCs,"October 10, 2023",,NotificationUser,12543
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11844&Mode=0,"Implementation of Section 51A of UAPA, 1967 - Updates to UNSC’s 1267/ 1989 ISIL (Da'esh) & Al-Qaida Sanctions List - Deletion of one individual","March 27, 2020",,NotificationUser,11844
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11843&Mode=0,Risk Management and Inter-bank Dealings- Participation of Banks in Offshore Non-deliverable Rupee Derivative Markets,"March 27, 2020",,NotificationUser,11843
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11842&Mode=0,Annual Closing of Government Accounts – Transactions of Central / State Governments – Special Measures for the Current Financial Year (2019-20),"March 27, 2020",,NotificationUser,11842
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11841&Mode=0,Maintenance of Cash Reserve Ratio (CRR),"March 27, 2020",,NotificationUser,11841
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11840&Mode=0,"Section 42(1) of the Reserve Bank of India Act, 1934 - Change in Daily Minimum Cash Reserve Maintenance Requirement","March 27, 2020",,NotificationUser,11840
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12542&Mode=0,Gold Loan – Bullet Repayment – Primary (Urban) Co-operative Banks (UCBs),"October 6, 2023",,NotificationUser,12542
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11336&Mode=0,Exim Bank's Government of India supported Line of Credit of USD 36.92 million to the Government of Cambodia,"July 12, 2018",,NotificationUser,11336
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11839&Mode=0,Change in Bank Rate,"March 27, 2020",,NotificationUser,11839
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12541&Mode=0,"Status of March 31, 2024 for Government transactions through integration with e-Kuber","March 31, 2024",,NotificationUser,12541
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11335&Mode=0,Exim Bank's Government of India supported Line of Credit of USD 45.27 million to the Government of Sri Lanka,"July 12, 2018",,NotificationUser,11335
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11838&Mode=0,"Section 24 of the Banking Regulation Act, 1949 – Maintenance of Statutory Liquidity Ratio (SLR) – Marginal Standing Facility (MSF)","March 27, 2020",,NotificationUser,11838
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11334&Mode=0,Period for Submission of Agency Commission Claims,"July 12, 2018",,NotificationUser,11334
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12540&Mode=0,₹2000 Denomination Banknotes – Withdrawal from Circulation – Review,"September 30, 2023",,NotificationUser,12540
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11837&Mode=0,Basel III Capital Regulations - Review of transitional arrangements,"March 27, 2020",,NotificationUser,11837
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11333&Mode=0,Priority Sector Lending - Targets and Classification: Lending to non-corporate farmers – System wide average of last three years,"July 12, 2018",,NotificationUser,11333
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12539&Mode=0,"Display of information - Secured assets possessed under the SARFAESI Act, 2002","September 25, 2023",,NotificationUser,12539
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11836&Mode=0,Basel III Framework on Liquidity Standards – Net Stable Funding Ratio (NSFR),"March 27, 2020",,NotificationUser,11836
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12538&Mode=0,"Master Direction - Reserve Bank of India (Prudential Regulations on Basel III Capital Framework, Exposure Norms, Significant Investments, Classification, Valuation and Operation of Investment Portfolio Norms and Resource Raising Norms for All India Financial Institutions) Directions, 2023","September 21, 2023",,NotificationUser,12538
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11332&Mode=0,Incorporation of Name of the Purchaser on the Face of the Demand Draft,"July 12, 2018",,NotificationUser,11332
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11835&Mode=0,COVID-19 – Regulatory Package,"March 27, 2020",,NotificationUser,11835
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12537&Mode=0,Data Quality Index for Commercial and Microfinance Segments by Credit Information Companies,"September 20, 2023",,NotificationUser,12537
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11331&Mode=0,Auction for Sale (Re-issue) of Government Stock (GS),"July 09, 2018",,NotificationUser,11331
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11330&Mode=0,Auction of Government of India Dated Securities,"July 09, 2018",,NotificationUser,11330
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11329&Mode=0,"Prudential Norms for Classification, Valuation and Operation of Investment Portfolio by Banks – Spreading of MTM losses and creation of Investment Fluctuation Reserve (IFR) by Co-operative banks","July 6, 2018",,NotificationUser,11329
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11834&Mode=0,Legal Entity Identifier: Extension of deadline,"March 27, 2020",,NotificationUser,11834
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11328&Mode=0,Master Direction on Currency Distribution & Exchange Scheme (CDES) based on performance in rendering customer service to the members of public,"July 3, 2018",,NotificationUser,11328
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12536&Mode=0,PM Vishwakarma Scheme,"September 13, 2023",,NotificationUser,12536
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11833&Mode=0,Standing Liquidity Facility for Primary Dealers,"March 27, 2020",,NotificationUser,11833
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11327&Mode=0,Master Direction on Levy of Penal Interest for Delayed Reporting / Wrong Reporting / Non-Reporting of Currency Chest Transactions and Inclusion of Ineligible Amounts in Currency Chest Balances,"July 3, 2018",,NotificationUser,11327
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12535&Mode=0,Responsible Lending Conduct – Release of Movable / Immovable Property Documents on Repayment/ Settlement of Personal Loans,"September 13, 2023",,NotificationUser,12535
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11832&Mode=0,Marginal Standing Facility,"March 27, 2020",,NotificationUser,11832
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11326&Mode=0,Master Circular – Scheme of Penalties for bank branches based on performance in rendering customer service to the members of public,"July 3, 2018",,NotificationUser,11326
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12534&Mode=0,"Master Direction - Classification, Valuation and Operation of Investment Portfolio of Commercial Banks (Directions), 2023","September 12, 2023",,NotificationUser,12534
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11831&Mode=0,Liquidity Adjustment Facility – Repo and Reverse Repo Rates,"March 27, 2020",,NotificationUser,11831
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11325&Mode=0,Master Circular - Kisan Credit Card (KCC) Scheme,"July 4, 2018",,NotificationUser,11325
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12533&Mode=0,"Reserve Bank of India Act, 1934 - Section 42(1A)- Requirement for maintaining additional CRR","September 08, 2023",,NotificationUser,12533
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11830&Mode=0,Formation of new district in the State of Chhattisgarh – Assignment of Lead Bank Responsibility,"March 26, 2020",,NotificationUser,11830
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12532&Mode=0,Operation of Pre-Sanctioned Credit Lines at Banks through Unified Payments Interface (UPI),"September 04, 2023",,NotificationUser,12532
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11829&Mode=0,Formation of new Union Territory of The Dadra and Nagar Haveli and Daman and Diu - Assignment of UTLBC Convenorship,"March 26, 2020",,NotificationUser,11829
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12531&Mode=0,Enhancing transaction limits for Small Value Digital Payments in Offline Mode,"August 24, 2023",,NotificationUser,12531
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11828&Mode=0,Priority Sector Lending - Lending by banks to NBFCs for On-Lending,"March 23, 2020",,NotificationUser,11828
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11827&Mode=0,Large Exposures Framework,"March 23, 2020",,NotificationUser,11827
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11826&Mode=0,"Foreign Exchange Management (Manner of Receipt and Payment) (Second Amendment) Regulations, 2020","March 04, 2020",,NotificationUser,11826
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12530&Mode=0,"Implementation of Section 12A of the Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unlawful Activities) Act, 2005: Designated List (Amendments)","August 18, 2023",,NotificationUser,12530
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12529&Mode=0,Reset of Floating Interest Rate on Equated Monthly Instalments (EMI) based Personal Loans,"August 18, 2023",,NotificationUser,12529
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11825&Mode=0,Settlement system under Asian Clearing Union (ACU) Mechanism,"March 17, 2020",,NotificationUser,11825
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12528&Mode=0,Review of Regulatory Framework for IDF-NBFCs,"August 18, 2023",,NotificationUser,12528
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11824&Mode=0,Issue of Long Term Bonds by Banks – Financing of Infrastructure and Affordable Housing,"March 17, 2020",,NotificationUser,11824
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11324&Mode=0,Master Circular – Deendayal Antyodaya Yojana - National Rural Livelihoods Mission (DAY-NRLM),"July 03, 2018",,NotificationUser,11324
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12527&Mode=0,Fair Lending Practice - Penal Charges in Loan Accounts,"August 18, 2023",,NotificationUser,12527
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11823&Mode=0,"Prudential Norms for Classification, Valuation and Operation of Investment Portfolio by Banks – Spreading of MTM losses and creation of  Investment Fluctuation Reserve (IFR)","March 17, 2020",,NotificationUser,11823
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12526&Mode=0,"Reserve Bank of India Act, 1934 - Section 42(1A) - Requirement for maintaining additional CRR","August 10, 2023",,NotificationUser,12526
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11822&Mode=0,"Guidelines on Regulation of Payment Aggregators and Payment Gateways (Updated as on November 17, 2020)","November 17, 2020",,NotificationUser,11822
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11323&Mode=0,Master Circular- Credit Facilities to Minority Communities,"July 02, 2018",,NotificationUser,11323
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12525&Mode=0,Master Circular - Management of Advances - UCBs,"July 25, 2023",,NotificationUser,12525
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11821&Mode=0,Reporting and Accounting of Central Government Transactions of March 2020,"March 17, 2020",,NotificationUser,11821
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12524&Mode=0,"Implementation of Section 51A of UAPA,1967: Updates to UNSC’s 1267/ 1989 ISIL (Da'esh) & Al-Qaida Sanctions List: Amendments in 02 Entries","July 24, 2023",,NotificationUser,12524
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11322&Mode=0,Master Directions on Relief/Savings Bonds,"July 2, 2018",,NotificationUser,11322
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12523&Mode=0,"Inclusion of “NongHyup Bank” in the Second Schedule of the Reserve Bank of India Act, 1934","July 18, 2023",,NotificationUser,12523
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11321&Mode=0,Master Circular – Lead Bank Scheme,"July 2, 2018",,NotificationUser,11321
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12522&Mode=0,"Implementation of Section 12A of the Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unlawful Activities) Act, 2005: Designated List (Amendments)","July 04, 2023",,NotificationUser,12522
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11320&Mode=0,Master Circular on SHG-Bank Linkage Programme,"July 02, 2018",,NotificationUser,11320
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11820&Mode=0,COVID-19- Operational and Business Continuity Measures,"March 16, 2020",,NotificationUser,11820
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11319&Mode=0,Auction of Government of India Dated Securities,"July 02, 2018",,NotificationUser,11319
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11318&Mode=0,Auction for Sale (Issue/Re-issue) of Government Stock (GS),"July 02, 2018",,NotificationUser,11318
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12521&Mode=0,"Implementation of Section 12A of the Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unlawful Activities) Act, 2005: Designated List (Consolidated)","July 04, 2023",,NotificationUser,12521
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12520&Mode=0,Master Direction on Minimum Capital Requirements for Operational Risk,"June 26, 2023",,NotificationUser,12520
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12519&Mode=0,Status of MIFOR as a Significant Benchmark,"June 23, 2023",,NotificationUser,12519
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11819&Mode=0,Limits on exposure to single and group borrowers/parties and large exposures and Revision in the target for priority sector lending – UCBs,"March 13, 2020",,NotificationUser,11819
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11818&Mode=0,Implementation of Indian Accounting Standards,"March 13, 2020",,NotificationUser,11818
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=12518&Mode=0,Remittances to International Financial Services Centres (IFSCs)  under the Liberalised Remittance Scheme (LRS),"June 22, 2023",,NotificationUser,12518
https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=11317&Mode=0,Master Circular – Detection and Impounding of Counterfeit Notes,"July 2, 2018",,NotificationUser,11317
